transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
523,11/13/2023,19:18:00,110,Female,62,Electronics,1,300,375,300
514,11/4/2022,8:35:00,139,Female,18,Electronics,1,300,96,300
445,4/14/2022,10:48:00,132,Female,53,Electronics,1,300,138,300
401,12/3/2023,19:03:00,51,Female,62,Clothing,1,300,372,300
378,11/3/2022,18:16:00,81,Male,50,Beauty,1,300,165,300
365,2/23/2023,22:12:00,151,Male,31,Clothing,1,300,93,300
358,10/12/2023,18:32:00,4,Female,32,Beauty,1,300,132,300
270,12/17/2022,17:46:00,84,Male,43,Electronics,1,300,117,300
252,5/5/2023,17:37:00,1,Male,54,Electronics,1,300,84,300
240,11/5/2022,11:49:00,95,Female,23,Beauty,1,300,123,300
179,10/7/2023,20:42:00,121,Male,31,Electronics,1,300,375,300
174,11/15/2023,6:07:00,2,Female,39,Beauty,1,300,126,300
168,4/29/2022,9:20:00,138,Male,53,Clothing,1,300,102,300
147,11/12/2022,20:30:00,101,Male,23,Electronics,1,300,297,300
79,4/13/2023,10:15:00,1,Male,34,Beauty,1,300,96,300
70,12/27/2022,10:48:00,147,Female,43,Clothing,1,300,84,300
68,12/15/2022,9:06:00,146,Male,25,Electronics,1,300,84,300
52,9/19/2022,9:42:00,55,Female,36,Beauty,1,300,111,300
43,3/18/2023,21:42:00,118,Female,48,Clothing,1,300,111,300
24,12/14/2023,22:59:00,59,Female,49,Clothing,1,300,87,300
1975,8/21/2023,10:48:00,63,Female,56,Clothing,4,50,25.5,200
1971,9/12/2022,16:19:00,90,Female,27,Electronics,4,50,19,200
1965,12/12/2022,20:03:00,93,Male,22,Clothing,4,50,21.5,200
1961,5/15/2022,21:17:00,95,Male,53,Beauty,4,50,20.5,200
1938,10/12/2022,20:15:00,76,Male,49,Clothing,4,50,13.5,200
1936,6/19/2022,11:32:00,60,Male,57,Beauty,4,50,12.5,200
1930,12/21/2023,19:58:00,5,Male,54,Clothing,4,50,13,200
1917,5/2/2022,7:17:00,52,Female,57,Electronics,4,50,24,200
1903,7/27/2023,21:44:00,5,Female,51,Beauty,4,50,19,200
1860,3/12/2022,11:21:00,57,Male,63,Clothing,4,50,18,200
1835,9/18/2022,20:58:00,98,Male,37,Clothing,4,50,49.5,200
1833,1/30/2022,17:20:00,56,Male,42,Beauty,4,50,18,200
1820,5/13/2023,21:31:00,1,Male,49,Electronics,4,50,22,200
1817,9/11/2022,21:22:00,82,Male,30,Beauty,4,50,50,200
1807,8/4/2022,22:15:00,19,Female,50,Electronics,4,50,22,200
1801,7/10/2022,22:01:00,148,Male,21,Clothing,4,50,13.5,200
1785,2/20/2022,11:17:00,144,Female,31,Beauty,4,50,17,200
1765,10/18/2022,22:49:00,13,Male,43,Clothing,4,50,16,200
1740,7/16/2022,6:01:00,66,Female,25,Beauty,4,50,27,200
1723,2/10/2022,17:43:00,40,Female,54,Beauty,4,50,18,200
1696,11/21/2022,17:59:00,24,Female,50,Clothing,4,50,55,200
1686,12/10/2023,20:41:00,151,Female,28,Electronics,4,50,26,200
1639,12/20/2023,18:13:00,5,Female,62,Beauty,4,50,24,200
1628,12/28/2022,22:23:00,51,Female,19,Beauty,4,50,58.5,200
1604,12/29/2022,18:43:00,2,Female,29,Electronics,4,50,56,200
1584,9/3/2022,11:07:00,62,Female,27,Beauty,4,50,16.5,200
1569,11/30/2023,21:07:00,35,Male,52,Electronics,4,50,18,200
1546,12/18/2022,19:06:00,93,Female,36,Electronics,4,50,48,200
1510,11/20/2022,18:21:00,124,Female,39,Beauty,4,50,19,200
1494,10/23/2022,19:29:00,74,Female,42,Beauty,4,50,62.5,200
1449,4/26/2022,18:42:00,12,Male,25,Electronics,4,50,23.5,200
1433,1/16/2022,11:41:00,113,Male,29,Beauty,4,50,15.5,200
1428,9/9/2023,18:44:00,96,Female,40,Electronics,4,50,57,200
1411,11/24/2023,20:27:00,1,Male,62,Electronics,4,50,26,200
1400,9/12/2022,11:54:00,115,Male,53,Clothing,4,50,20,200
1377,3/21/2022,7:52:00,71,Female,46,Clothing,4,50,14,200
1354,9/17/2023,9:34:00,5,Female,49,Beauty,4,50,26.5,200
1341,1/30/2023,22:10:00,1,Male,31,Clothing,4,50,21,200
1330,11/24/2023,17:49:00,20,Female,25,Beauty,4,50,48,200
1300,8/8/2022,8:57:00,7,Female,19,Electronics,4,50,24,200
1284,12/16/2022,11:43:00,145,Male,43,Clothing,4,50,18,200
1282,2/20/2023,20:05:00,23,Female,64,Electronics,4,50,48.5,200
1259,11/3/2022,17:31:00,105,Female,45,Clothing,4,50,21,200
1251,9/11/2022,21:08:00,137,Female,57,Beauty,4,50,57.5,200
1217,10/16/2023,19:28:00,70,Female,35,Electronics,4,50,18,200
1210,3/10/2023,10:02:00,5,Male,37,Electronics,4,50,12.5,200
1209,12/6/2022,12:37:00,55,Female,30,Electronics,4,50,23,200
1208,10/15/2022,17:44:00,9,Female,34,Electronics,4,50,47.5,200
1197,8/13/2022,10:07:00,77,Female,42,Clothing,4,50,19,200
1194,10/9/2023,22:06:00,130,Male,55,Clothing,4,50,61.5,200
1186,9/10/2023,18:24:00,5,Male,20,Clothing,4,50,18.5,200
1184,2/12/2022,8:28:00,23,Male,31,Electronics,4,50,27.5,200
1159,4/2/2023,18:08:00,41,Male,26,Clothing,4,50,18,200
1146,10/9/2023,21:11:00,52,Male,38,Clothing,4,50,60,200
1138,10/16/2023,11:59:00,27,Male,49,Clothing,4,50,14.5,200
1132,11/7/2023,17:27:00,14,Male,42,Electronics,4,50,59,200
1121,11/23/2022,21:10:00,95,Female,28,Electronics,4,50,50.5,200
1082,10/22/2022,15:56:00,111,Female,32,Beauty,4,50,27.5,200
1075,9/14/2022,19:17:00,92,Male,61,Beauty,4,50,21.5,200
1061,9/18/2023,7:56:00,3,Male,21,Beauty,4,50,12.5,200
1038,12/30/2023,9:09:00,11,Male,38,Beauty,4,50,20.5,200
1010,10/21/2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200
975,1/9/2023,7:41:00,145,Female,56,Clothing,4,50,19.5,200
971,12/30/2023,16:50:00,64,Female,27,Electronics,4,50,26.5,200
965,11/27/2022,21:45:00,84,Male,22,Clothing,4,50,13,200
961,3/22/2023,22:36:00,86,Male,53,Beauty,4,50,23,200
938,9/16/2022,17:55:00,103,Male,49,Clothing,4,50,23,200
936,1/5/2022,10:51:00,143,Male,57,Beauty,4,50,19.5,200
930,1/12/2023,17:54:00,1,Male,54,Clothing,4,50,26,200
917,2/15/2022,11:50:00,120,Female,57,Electronics,4,50,16.5,200
903,7/27/2023,22:14:00,3,Female,51,Beauty,4,50,14,200
860,4/11/2022,8:58:00,85,Male,63,Clothing,4,50,16,200
835,9/30/2022,23:00:00,49,Male,37,Clothing,4,50,60,200
833,5/9/2023,18:39:00,85,Male,42,Beauty,4,50,24.5,200
820,2/17/2023,22:49:00,1,Male,49,Electronics,4,50,24,200
817,10/5/2022,21:12:00,87,Male,30,Beauty,4,50,49,200
807,1/26/2023,19:49:00,91,Female,50,Electronics,4,50,15.5,200
801,12/1/2022,17:14:00,153,Male,21,Clothing,4,50,19,200
785,10/19/2022,6:09:00,88,Female,31,Beauty,4,50,13,200
765,10/16/2022,19:03:00,77,Male,43,Clothing,4,50,12.5,200
740,12/1/2022,6:58:00,33,Female,25,Beauty,4,50,13,200
723,7/14/2022,21:57:00,120,Female,54,Beauty,4,50,20.5,200
696,10/9/2023,18:05:00,24,Female,50,Clothing,4,50,48.5,200
686,1/6/2022,17:14:00,68,Female,28,Electronics,4,50,23.5,200
639,8/1/2023,19:47:00,4,Female,62,Beauty,4,50,26.5,200
628,12/23/2023,18:00:00,66,Female,19,Beauty,4,50,59.5,200
604,9/16/2022,19:34:00,139,Female,29,Electronics,4,50,50.5,200
584,12/31/2022,10:21:00,106,Female,27,Beauty,4,50,16.5,200
569,4/29/2022,20:49:00,132,Male,52,Electronics,4,50,19,200
546,12/30/2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200
510,5/29/2023,17:04:00,14,Female,39,Beauty,4,50,13,200
494,9/25/2023,20:18:00,140,Female,42,Beauty,4,50,58,200
449,1/3/2022,18:28:00,58,Male,25,Electronics,4,50,26.5,200
433,7/29/2022,8:48:00,144,Male,29,Beauty,4,50,20,200
428,12/2/2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200
411,7/25/2023,20:04:00,3,Male,62,Electronics,4,50,24.5,200
400,3/8/2022,9:52:00,2,Male,53,Clothing,4,50,24,200
377,9/13/2022,8:30:00,141,Female,46,Clothing,4,50,18,200
354,12/16/2023,7:58:00,5,Female,49,Beauty,4,50,24.5,200
341,1/20/2023,17:06:00,5,Male,31,Clothing,4,50,18.5,200
330,10/11/2022,20:18:00,116,Female,25,Beauty,4,50,55,200
300,1/8/2022,9:41:00,138,Female,19,Electronics,4,50,26.5,200
284,11/12/2022,9:17:00,129,Male,43,Clothing,4,50,20.5,200
282,10/5/2023,17:39:00,10,Female,64,Electronics,4,50,56,200
259,3/11/2023,20:26:00,93,Female,45,Clothing,4,50,22.5,200
251,9/15/2022,21:00:00,141,Female,57,Beauty,4,50,62.5,200
217,5/2/2022,17:01:00,17,Female,35,Electronics,4,50,26.5,200
210,10/7/2023,8:50:00,2,Male,37,Electronics,4,50,19,200
209,9/3/2022,12:22:00,61,Female,30,Electronics,4,50,14,200
208,10/21/2023,20:56:00,144,Female,34,Electronics,4,50,57,200
197,4/3/2022,11:57:00,14,Female,42,Clothing,4,50,25.5,200
194,10/11/2023,19:27:00,116,Male,55,Clothing,4,50,51.5,200
186,3/31/2022,18:15:00,92,Male,20,Clothing,4,50,23.5,200
184,2/13/2022,6:44:00,128,Male,31,Electronics,4,50,17,200
159,11/10/2022,21:30:00,42,Male,26,Clothing,4,50,23.5,200
146,11/10/2022,22:01:00,74,Male,38,Clothing,4,50,49,200
138,4/27/2023,10:56:00,127,Male,49,Clothing,4,50,26.5,200
132,11/22/2023,20:34:00,86,Male,42,Electronics,4,50,62,200
121,10/7/2023,18:57:00,110,Female,28,Electronics,4,50,54.5,200
82,9/8/2022,12:55:00,85,Female,32,Beauty,4,50,15,200
75,5/15/2023,20:51:00,110,Male,61,Beauty,4,50,13.5,200
61,7/7/2023,11:47:00,4,Male,21,Beauty,4,50,20,200
38,2/25/2023,11:39:00,147,Male,38,Beauty,4,50,26,200
10,10/24/2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200
1999,11/12/2022,13:06:00,61,Female,36,Electronics,3,50,13,150
1993,12/29/2022,11:53:00,123,Female,48,Electronics,3,50,26.5,150
1978,8/31/2023,11:59:00,41,Female,53,Clothing,3,50,15.5,150
1912,5/27/2022,7:40:00,146,Male,51,Beauty,3,50,22,150
1910,10/9/2022,6:22:00,141,Female,20,Beauty,3,50,18,150
1844,10/25/2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150
1830,3/4/2023,18:04:00,87,Female,64,Clothing,3,50,21,150
1822,9/9/2023,17:15:00,15,Female,52,Beauty,3,50,21,150
1813,11/22/2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150
1777,11/15/2023,12:06:00,74,Male,48,Electronics,3,50,19.5,150
1748,3/2/2023,10:24:00,119,Male,25,Clothing,3,50,15.5,150
1728,5/23/2023,22:30:00,77,Male,51,Electronics,3,50,25,150
1724,9/15/2023,20:53:00,4,Male,61,Clothing,3,50,17,150
1695,9/21/2023,20:51:00,85,Female,22,Electronics,3,50,23,150
1671,2/28/2023,20:55:00,47,Male,62,Electronics,3,50,62.5,150
1668,3/13/2023,21:40:00,132,Female,62,Electronics,3,50,14,150
1666,12/8/2022,10:10:00,125,Male,51,Electronics,3,50,21,150
1651,12/4/2022,21:29:00,155,Male,51,Clothing,3,50,23.5,150
1623,3/5/2023,6:14:00,76,Male,34,Clothing,3,50,22,150
1576,12/14/2022,18:34:00,108,Female,33,Beauty,3,50,27.5,150
1554,11/27/2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150
1538,9/12/2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150
1529,9/17/2022,22:38:00,105,Female,35,Clothing,3,50,17,150
1504,1/25/2023,17:01:00,4,Female,38,Beauty,3,50,25.5,150
1502,4/8/2023,8:30:00,152,Male,43,Electronics,3,50,18,150
1490,10/26/2022,7:15:00,155,Male,34,Clothing,3,50,17,150
1471,6/25/2023,10:34:00,30,Male,32,Clothing,3,50,13,150
1467,8/13/2023,19:31:00,89,Female,53,Electronics,3,50,14,150
1465,4/17/2023,9:36:00,131,Female,43,Electronics,3,50,26,150
1426,12/12/2023,11:32:00,114,Male,23,Electronics,3,50,25,150
1336,9/23/2022,13:27:00,74,Female,52,Beauty,3,50,21.5,150
1327,12/23/2023,21:16:00,118,Male,57,Electronics,3,50,58,150
1324,9/25/2023,20:29:00,56,Female,52,Electronics,3,50,55,150
1231,1/29/2022,7:05:00,12,Female,23,Clothing,3,50,23,150
1200,10/18/2023,19:04:00,20,Male,27,Beauty,3,50,54.5,150
1167,9/29/2023,21:21:00,9,Female,43,Clothing,3,50,54,150
1163,5/4/2022,10:52:00,120,Female,64,Clothing,3,50,27,150
1119,11/19/2023,9:36:00,1,Female,60,Clothing,3,50,25.5,150
1085,8/12/2022,9:29:00,76,Male,31,Clothing,3,50,17,150
1060,11/12/2022,18:29:00,71,Male,30,Beauty,3,50,57,150
1034,11/13/2022,14:48:00,52,Female,51,Clothing,3,50,24.5,150
1001,9/1/2023,20:11:00,99,Male,34,Beauty,3,50,22,150
999,12/14/2022,16:45:00,110,Female,36,Electronics,3,50,21.5,150
993,9/7/2022,9:21:00,134,Female,48,Electronics,3,50,17,150
978,7/27/2023,9:58:00,16,Female,53,Clothing,3,50,19,150
912,10/31/2022,6:18:00,122,Male,51,Beauty,3,50,20.5,150
910,8/21/2022,6:29:00,138,Female,20,Beauty,3,50,22.5,150
844,10/9/2023,17:54:00,95,Male,35,Clothing,3,50,62,150
830,9/29/2022,20:19:00,77,Female,64,Clothing,3,50,18.5,150
822,2/16/2023,17:39:00,3,Female,52,Beauty,3,50,13.5,150
813,10/15/2022,19:51:00,125,Male,52,Electronics,3,50,62,150
777,9/10/2022,15:07:00,54,Male,48,Electronics,3,50,17,150
748,3/1/2023,9:35:00,132,Male,25,Clothing,3,50,24,150
728,6/2/2022,19:35:00,78,Male,51,Electronics,3,50,18,150
724,6/14/2023,6:56:00,3,Male,61,Clothing,3,50,20,150
695,4/3/2022,22:12:00,52,Female,22,Electronics,3,50,21,150
671,9/23/2023,19:51:00,2,Male,62,Electronics,3,50,61.5,150
668,6/17/2022,20:33:00,135,Female,62,Electronics,3,50,24.5,150
666,3/3/2022,10:59:00,49,Male,51,Electronics,3,50,16,150
651,9/28/2023,21:02:00,30,Male,51,Clothing,3,50,26,150
623,11/15/2023,10:00:00,39,Male,34,Clothing,3,50,26,150
576,12/25/2023,17:30:00,113,Female,33,Beauty,3,50,20,150
554,12/6/2022,21:04:00,94,Female,46,Beauty,3,50,13,150
538,12/22/2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150
529,11/29/2022,17:43:00,46,Female,35,Clothing,3,50,20.5,150
504,3/31/2023,18:07:00,4,Female,38,Beauty,3,50,22,150
502,7/22/2023,11:00:00,31,Male,43,Electronics,3,50,22.5,150
490,1/27/2022,6:07:00,43,Male,34,Clothing,3,50,18.5,150
471,3/8/2023,10:21:00,136,Male,32,Clothing,3,50,13,150
467,1/24/2022,22:39:00,151,Female,53,Electronics,3,50,14.5,150
465,2/22/2023,11:52:00,40,Female,43,Electronics,3,50,15.5,150
426,12/13/2023,8:11:00,137,Male,23,Electronics,3,50,12.5,150
336,11/4/2023,13:05:00,67,Female,52,Beauty,3,50,25,150
327,9/13/2023,18:30:00,107,Male,57,Electronics,3,50,56,150
324,11/15/2022,17:52:00,54,Female,52,Electronics,3,50,49,150
231,7/9/2022,7:02:00,50,Female,23,Clothing,3,50,26.5,150
200,10/9/2022,22:29:00,130,Male,27,Beauty,3,50,60,150
167,9/21/2023,20:58:00,73,Female,43,Clothing,3,50,49,150
163,10/31/2022,9:38:00,144,Female,64,Clothing,3,50,23,150
119,9/1/2023,9:11:00,127,Female,60,Clothing,3,50,27.5,150
85,9/3/2022,8:05:00,68,Male,31,Clothing,3,50,19,150
60,12/4/2022,18:15:00,91,Male,30,Beauty,3,50,60.5,150
34,9/24/2023,13:26:00,87,Female,51,Clothing,3,50,17,150
1,12/16/2022,19:10:00,50,Male,34,Beauty,3,50,16,150
2000,3/31/2023,6:38:00,4,Male,47,Electronics,4,30,10.8,120
1957,10/25/2022,19:00:00,75,Female,60,Electronics,4,30,14.7,120
1931,12/1/2022,19:15:00,61,Male,30,Beauty,4,30,34.2,120
1895,3/27/2023,20:59:00,4,Female,55,Clothing,4,30,15.3,120
1885,11/9/2022,7:32:00,148,Female,52,Clothing,4,30,10.8,120
1876,11/5/2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120
1870,11/9/2023,20:38:00,119,Female,46,Electronics,4,30,10.5,120
1856,12/20/2023,21:34:00,114,Male,54,Electronics,4,30,16.2,120
1824,1/24/2023,20:19:00,4,Male,63,Clothing,4,30,12.6,120
1796,11/12/2023,18:36:00,69,Male,43,Beauty,4,30,11.1,120
1769,10/8/2023,22:50:00,116,Female,31,Electronics,4,30,9.3,120
1699,7/29/2023,21:45:00,23,Female,37,Clothing,4,30,12.9,120
1645,10/12/2023,17:27:00,109,Female,35,Electronics,4,30,9,120
1640,6/10/2023,19:44:00,5,Female,51,Electronics,4,30,14.1,120
1633,12/31/2022,18:18:00,152,Male,39,Beauty,4,30,11.4,120
1598,1/15/2023,19:17:00,126,Male,37,Beauty,4,30,9.9,120
1578,11/20/2023,18:43:00,66,Female,54,Clothing,4,30,12,120
1536,5/11/2022,7:23:00,14,Female,55,Beauty,4,30,13.5,120
1532,3/23/2022,22:48:00,51,Female,64,Clothing,4,30,15.6,120
1530,12/10/2022,8:17:00,93,Female,18,Electronics,4,30,12.3,120
1521,7/23/2023,19:08:00,30,Female,47,Clothing,4,30,12.9,120
1519,1/8/2022,7:35:00,139,Female,36,Electronics,4,30,9.3,120
1497,11/19/2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120
1477,1/8/2023,21:59:00,3,Male,43,Clothing,4,30,15.6,120
1436,1/20/2023,11:29:00,1,Female,57,Clothing,4,30,9.9,120
1425,12/2/2023,22:15:00,1,Female,55,Electronics,4,30,10.2,120
1335,5/27/2022,8:45:00,117,Female,47,Beauty,4,30,8.7,120
1314,5/23/2023,10:26:00,2,Male,52,Clothing,4,30,16.2,120
1312,12/3/2022,17:28:00,73,Male,41,Clothing,4,30,29.1,120
1301,9/24/2023,9:58:00,70,Male,30,Clothing,4,30,10.5,120
1288,4/5/2022,11:56:00,26,Male,28,Clothing,4,30,9,120
1271,1/19/2022,19:31:00,27,Female,62,Beauty,4,30,9,120
1262,8/13/2022,20:33:00,127,Female,32,Beauty,4,30,8.4,120
1222,9/17/2023,18:15:00,3,Male,51,Clothing,4,30,11.1,120
1182,1/3/2023,21:26:00,14,Male,62,Beauty,4,30,12.9,120
1173,12/4/2022,21:03:00,70,Male,64,Electronics,4,30,15,120
1150,8/22/2022,10:04:00,77,Female,,Electronics,4,30,10.2,120
1122,9/7/2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120
1092,5/3/2022,20:15:00,58,Female,51,Electronics,4,30,31.5,120
1055,10/23/2022,21:35:00,97,Male,31,Beauty,4,30,37.5,120
1039,12/3/2023,20:01:00,1,Male,23,Clothing,4,30,13.8,120
1023,5/23/2023,8:40:00,5,Female,35,Clothing,4,30,8.1,120
1014,2/4/2022,10:26:00,147,Male,64,Clothing,4,30,11.4,120
1000,4/1/2023,10:22:00,1,Male,47,Electronics,4,30,8.4,120
957,6/19/2023,19:00:00,105,Female,60,Electronics,4,30,9.3,120
931,10/7/2023,21:34:00,48,Male,30,Beauty,4,30,29.1,120
895,8/31/2023,21:51:00,3,Female,55,Clothing,4,30,14.4,120
885,9/17/2022,10:10:00,121,Female,52,Clothing,4,30,14.4,120
876,10/3/2023,19:39:00,104,Male,43,Clothing,4,30,30,120
870,4/11/2022,19:41:00,16,Female,46,Electronics,4,30,11.1,120
856,11/5/2022,17:43:00,102,Male,54,Electronics,4,30,9.3,120
824,2/25/2023,19:10:00,3,Male,63,Clothing,4,30,9.3,120
796,10/1/2022,19:50:00,38,Male,43,Beauty,4,30,7.8,120
769,9/9/2022,18:57:00,18,Female,31,Electronics,4,30,10.2,120
699,11/21/2022,22:21:00,129,Female,37,Clothing,4,30,16.2,120
645,12/14/2022,22:11:00,51,Female,35,Electronics,4,30,11.1,120
640,12/25/2023,20:05:00,3,Female,51,Electronics,4,30,12.6,120
633,7/6/2023,22:20:00,35,Male,39,Beauty,4,30,12.3,120
598,6/23/2022,17:02:00,7,Male,37,Beauty,4,30,11.1,120
578,12/5/2023,22:42:00,68,Female,54,Clothing,4,30,9.3,120
536,8/20/2022,6:25:00,17,Female,55,Beauty,4,30,8.7,120
532,8/15/2022,18:04:00,92,Female,64,Clothing,4,30,12.9,120
530,5/1/2022,7:52:00,8,Female,18,Electronics,4,30,9,120
521,10/28/2023,19:56:00,133,Female,47,Clothing,4,30,8.7,120
519,4/8/2022,10:17:00,52,Female,36,Electronics,4,30,16.5,120
497,12/31/2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120
477,12/3/2023,17:24:00,3,Male,43,Clothing,4,30,16.2,120
436,10/22/2023,11:54:00,21,Female,57,Clothing,4,30,13.5,120
425,6/11/2023,18:28:00,2,Female,55,Electronics,4,30,15.6,120
335,2/2/2022,9:23:00,2,Female,47,Beauty,4,30,10.8,120
314,10/15/2023,7:37:00,1,Male,52,Clothing,4,30,7.8,120
312,10/31/2022,18:08:00,18,Male,41,Clothing,4,30,28.5,120
301,7/30/2023,10:58:00,104,Male,30,Clothing,4,30,9.6,120
288,5/2/2022,9:59:00,27,Male,28,Clothing,4,30,12,120
271,9/12/2023,18:23:00,44,Female,62,Beauty,4,30,9.3,120
262,9/15/2023,20:33:00,30,Female,32,Beauty,4,30,12.6,120
222,1/7/2023,18:56:00,4,Male,51,Clothing,4,30,10.5,120
182,6/21/2023,19:27:00,27,Male,62,Beauty,4,30,10.2,120
173,12/19/2023,17:30:00,85,Male,64,Electronics,4,30,14.1,120
150,4/13/2022,8:25:00,89,Female,,Electronics,4,30,16.2,120
122,12/1/2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120
92,3/21/2022,19:41:00,10,Female,51,Electronics,4,30,8.7,120
55,9/28/2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120
39,7/11/2023,22:44:00,5,Male,23,Clothing,4,30,8.7,120
23,9/28/2023,7:05:00,4,Female,35,Clothing,4,30,14.7,120
14,5/18/2022,7:11:00,8,Male,64,Clothing,4,30,13.2,120
,,,,,,,,,,#REF!
1998,10/20/2023,19:53:00,90,Female,23,Beauty,4,25,24,100
1991,12/4/2022,13:11:00,96,Female,34,Clothing,2,50,14.5,100
1972,12/21/2022,6:39:00,5,Male,49,Beauty,4,25,9.25,100
1951,12/3/2022,18:56:00,54,Male,33,Beauty,2,50,59.5,100
1932,11/8/2022,7:07:00,96,Female,45,Beauty,4,25,6.25,100
1924,11/28/2022,22:25:00,107,Male,55,Beauty,2,50,54.5,100
1897,10/27/2023,17:12:00,137,Female,64,Electronics,2,50,62,100
1888,6/14/2022,8:10:00,49,Female,52,Electronics,4,25,12.5,100
1887,12/11/2023,19:34:00,113,Male,59,Clothing,4,25,10,100
1873,11/24/2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100
1858,9/14/2023,20:47:00,49,Male,23,Electronics,2,50,52,100
1841,11/14/2023,18:55:00,94,Male,31,Electronics,4,25,28.25,100
1831,3/26/2022,10:54:00,80,Male,27,Electronics,4,25,6.5,100
1823,11/8/2022,22:28:00,58,Female,56,Electronics,2,50,26.5,100
1819,11/5/2022,20:44:00,83,Female,35,Beauty,2,50,13.5,100
1810,9/22/2023,18:29:00,106,Male,59,Electronics,4,25,13.5,100
1809,10/16/2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100
1803,12/26/2023,19:36:00,101,Male,39,Clothing,4,25,8.5,100
1799,10/1/2023,19:09:00,132,Male,56,Electronics,2,50,51,100
1786,9/27/2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100
1778,12/30/2023,19:57:00,94,Female,47,Beauty,4,25,11.25,100
1775,12/18/2022,8:04:00,78,Female,46,Electronics,4,25,13.75,100
1759,11/3/2022,17:27:00,102,Male,49,Electronics,2,50,23,100
1758,7/22/2023,18:19:00,3,Male,64,Clothing,4,25,7.5,100
1754,12/1/2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100
1752,10/21/2023,13:01:00,79,Male,29,Clothing,2,50,14.5,100
1745,9/28/2023,10:38:00,4,Male,54,Beauty,2,50,21,100
1738,11/12/2023,21:33:00,1,Male,41,Clothing,2,50,16,100
1736,8/28/2022,8:57:00,87,Male,29,Clothing,4,25,10.25,100
1715,12/30/2022,19:35:00,89,Female,42,Beauty,4,25,9.75,100
1706,10/16/2022,18:04:00,57,Male,51,Electronics,4,25,11.75,100
1703,6/10/2023,8:36:00,2,Male,34,Electronics,2,50,17,100
1692,10/11/2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100
1689,12/19/2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100
1688,12/17/2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100
1672,3/28/2023,22:34:00,87,Female,34,Beauty,2,50,15.5,100
1661,7/7/2023,19:18:00,20,Female,44,Clothing,4,25,6.25,100
1652,11/16/2023,20:00:00,2,Female,34,Beauty,2,50,20.5,100
1642,12/27/2023,18:30:00,4,Female,54,Clothing,4,25,11.5,100
1632,10/19/2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100
1630,5/22/2022,17:22:00,95,Male,42,Clothing,2,50,16,100
1619,10/20/2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100
1616,9/22/2022,18:41:00,121,Male,41,Clothing,2,50,59,100
1615,11/17/2022,13:43:00,82,Female,61,Clothing,4,25,13.5,100
1609,10/5/2023,13:58:00,81,Female,47,Clothing,2,50,22.5,100
1599,10/24/2022,17:23:00,110,Female,28,Beauty,2,50,20.5,100
1591,9/29/2022,11:00:00,62,Male,53,Electronics,4,25,7,100
1583,11/12/2023,22:54:00,102,Female,24,Electronics,4,25,13,100
1575,7/28/2023,11:54:00,26,Male,60,Clothing,2,50,22.5,100
1564,10/4/2022,22:55:00,115,Male,50,Electronics,2,50,49.5,100
1549,11/15/2023,19:25:00,109,Female,50,Beauty,2,50,14.5,100
1526,9/25/2022,15:06:00,84,Male,33,Clothing,2,50,26.5,100
1520,11/21/2022,15:28:00,88,Female,49,Electronics,4,25,10.5,100
1517,2/21/2023,8:46:00,2,Female,47,Clothing,4,25,6.75,100
1516,11/9/2022,17:19:00,54,Male,30,Beauty,4,25,24.5,100
1513,10/1/2022,21:47:00,19,Male,24,Electronics,4,25,31,100
1511,4/9/2022,21:36:00,45,Male,45,Beauty,2,50,13.5,100
1500,4/20/2022,8:36:00,53,Female,60,Beauty,4,25,8.5,100
1498,8/29/2022,17:08:00,51,Female,50,Clothing,4,25,12.5,100
1492,8/26/2023,22:09:00,146,Male,61,Beauty,4,25,10,100
1466,1/16/2023,22:27:00,64,Male,63,Electronics,4,25,10.75,100
1458,10/9/2023,19:21:00,95,Female,39,Electronics,4,25,9.75,100
1455,8/27/2022,21:35:00,32,Male,31,Electronics,4,25,13.75,100
1442,2/16/2023,11:02:00,96,Female,60,Clothing,4,25,11.25,100
1414,11/22/2023,21:28:00,4,Male,48,Beauty,4,25,11.25,100
